V5 CDS Composites by Convention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Ticker,ShortName,RedCode,Tier,Ccy,DocClause,Contributor,Spread6m,Spread1y,Spread2y,Spread3y,Spread4y,Spread5y,Spread7y,Spread10y,Spread15y,Spread20y,Spread30y,Recovery,Rating6m,Rating1y,Rating2y,Rating3y,Rating4y,Rating5y,Rating7y,Rating10y,Rating15y,Rating20y,Rating30y,CompositeCurveRating,CompositeDepth5y,Sector,Region,Country,AvRating,ImpliedRating,CompositeLevel6m,CompositeLevel1y,CompositeLevel2y,CompositeLevel3y,CompositeLevel4y,CompositeLevel5y,CompositeLevel7y,CompositeLevel10y,CompositeLevel15y,CompositeLevel20y,CompositeLevel30y,CompositeLevelRecovery
30-Dec-16,SRBIA,Rep of Serbia,X4EEDL,SNRFOR,USD,CR14,Composite,0.0054,0.0073,0.0109,0.0149,0.0186,0.0217,0.0243,0.0263,0.0272,0.0278,0.0283,24%,BB,BB,BB,A,AA,AA,A,A,BBB,B,B,A,5,Government,E.Eur,Serbia,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,STAN-Bank,Std Chartered Bk,8D8575,SNRFOR,EUR,MM14,Composite,0.0046,0.005,0.0066,0.0083,0.01,0.0116,0.0137,0.0151,0.0158,0.016,0.016,40%,AA,AA,AA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,10,Financials,Europe,United Kingdom,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,STAN-Bank,Std Chartered Bk,8D8575,SUBLT2,EUR,MM14,Composite,0.0086,0.0099,0.0129,0.0163,0.0196,0.0226,0.0251,0.0265,0.0276,0.0278,0.0279,20%,AA,AA,AA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,10,Financials,Europe,United Kingdom,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,SUMIBK-Bank,Sumitomo Mitsui Bkg Corp,JQEE8L,SNRFOR,USD,CR14,Composite,0.0011,0.0014,0.0022,0.0029,0.004,0.0051,0.0062,0.007,0.0073,0.0075,0.0078,35%,A,A,A,A,A,A,A,BBB,BB,BB,CCC,A,8,Financials,Asia,Japan,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,SUMIBK-Bank,Sumitomo Mitsui Bkg Corp,JQEE8L,SUBLT2,USD,CR14,Composite,0.0022,0.0026,0.0038,0.0047,0.0063,0.0078,0.0092,0.0101,0.0105,0.0109,0.0112,15%,A,A,A,A,A,A,A,BBB,BB,BB,CCC,A,8,Financials,Asia,Japan,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,SWED,Kdom Sweden,8F7220,SNRFOR,USD,CR14,Composite,0.0007,0.0008,0.0011,0.0015,0.0019,0.0023,0.0032,0.0041,0.0043,0.0043,0.0044,38.75%,BB,BB,BB,BB,BB,BB,BB,BB,NR,NR,NR,BB,4,Government,Europe,Sweden,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,SWREL,Swiss Reins Co Ltd,HOB65N,SNRFOR,EUR,MM14,Composite,0.0022,0.0024,0.0029,0.0035,0.0043,0.005,0.0063,0.0076,0.0084,0.0085,0.0085,40%,AA,AA,AA,AA,AA,AA,AA,AA,NR,NR,NR,AA,7,Financials,Europe,Switzerland,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,SWREL,Swiss Reins Co Ltd,HOB65N,SUBLT2,EUR,MM14,Composite,0.0058,0.0066,0.0079,0.0093,0.011,0.0126,0.0149,0.0166,0.0182,0.0183,0.0184,20%,AA,AA,AA,AA,AA,AA,AA,AA,NR,NR,NR,AA,7,Financials,Europe,Switzerland,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,TD,Toronto Dominion Bk,8HA277,SNRFOR,USD,XR14,Composite,0.0033,0.0035,0.0045,0.0049,0.0075,0.0091,0.0125,0.0145,0.0153,0.0157,0.016,40%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Financials,N.Amer,Canada,,BBB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
30-Dec-16,THAI,Kdom Thailand,8GB54M,SNRFOR,USD,CR14,Composite,0.0017,0.0018,0.0031,0.0044,0.0062,0.0079,0.0109,0.0129,0.0132,0.0132,0.0132,40%,BB,BB,BB,BB,BB,BB,BB,BB,NR,NR,NR,BB,3,Government,Asia,Thailand,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,TRITOB,Rep Trinidad & Tobago,PYCCF6,SNRFOR,USD,CR14,Composite,0.0103,0.0104,,0.0119,,0.0133,0.0142,0.015,,0.0151,0.0151,30%,NR,NR,,NR,,NR,NR,NR,,NR,NR,NR,2,Government,Caribbean,Trinidad and Tobago,,BB,Thin,Thin,,Thin,,Thin,Thin,Thin,,Thin,Thin,Thin
30-Dec-16,TURKEY,Rep Turkey,9J0135,SNRFOR,USD,CR14,Composite,0.00689725,0.00844069,0.01341202,0.01854167,0.02279663,0.027187,0.03189044,0.03387988,0.03349583,0.03349253,0.03369241,24.80%,A,BB,A,BB,BB,BB,BB,BB,NR,BBB,BBB,BB,5,Government,MiddleEast,Turkey,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,UBS,UBS AG,HPHB2J,SNRFOR,EUR,MM14,Composite,0.0021,0.0025,0.0034,0.0042,0.0051,0.0061,0.0077,0.009,0.0096,0.0098,0.0099,40%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,11,Financials,Europe,Switzerland,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,UBS,UBS AG,HPHB2J,SUBLT2,EUR,MM14,Composite,0.0063,0.0073,0.0091,0.0111,0.0129,0.0146,0.0167,0.0182,0.0192,0.0194,0.0195,20%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,11,Financials,Europe,Switzerland,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,UKIN,Utd Kdom Gt Britn & Nthn Irlnd,9A17DE,SNRFOR,USD,CR14,Composite,0.0007,0.0008,0.0012,0.0018,0.0025,0.0033,0.0049,0.0068,0.0071,0.0074,0.0075,40%,AA,AA,AA,AA,AA,AA,AA,AA,A,A,A,AA,7,Government,Europe,United Kingdom,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,URUGAY,Oriental Rep Uruguay,9A89AG,SNRFOR,USD,CR14,Composite,0.009,0.0117,0.0131,0.0136,0.0154,0.0181,0.0205,0.0227,0.0232,0.0233,0.0235,25%,BBB,B,BBB,B,B,B,B,B,NR,B,B,B,3,Government,Lat.Amer,Uruguay,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,USGB,Utd Sts Amer,9A3AAA,SNRFOR,EUR,CR14,Composite,0.0019,0.0019,0.0021,0.0023,0.0025,0.0027,0.0034,0.0042,0.0047,0.0047,0.0047,40%,A,A,A,A,A,A,A,A,A,A,A,A,4,Government,N.Amer,United States,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,VENZ,Rep Venezuela,9B48AA,SNRFOR,USD,CR14,Composite,0.552,0.5845,0.4977,0.4591,0.4309,0.4141,0.382,0.3533,0.3283,0.316,0.3037,25%,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,8,Government,Lat.Amer,Venezuela,,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,VIETNM,Socialist Rep Vietnam,9B8D7L,SNRFOR,USD,CR14,Composite,0.0033,0.0035,0.0076,0.0118,0.0156,0.0193,0.0231,0.0259,0.0257,0.0257,0.0257,38.33%,BB,BB,A,A,A,AA,A,A,BB,BB,BB,A,6,Government,Asia,Viet Nam,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,WFC,Wells Fargo & Co,9DDGBA,SNRFOR,USD,XR14,Composite,0.001,0.0013,0.0022,0.0032,0.0042,0.0054,0.0071,0.0087,0.0098,0.0103,0.0109,40%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,10,Financials,N.Amer,United States,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,WFC,Wells Fargo & Co,9DDGBA,SUBLT2,USD,XR14,Composite,0.0017,0.0022,0.0037,0.0051,0.0064,0.008,0.0105,0.0126,0.0143,0.0147,0.0152,20%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,10,Financials,N.Amer,United States,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,WSTP,Westpac Bkg Corp,9F7335,SNRFOR,USD,MR14,Composite,0.0011,0.0012,0.0025,0.0038,0.0054,0.0069,0.0092,0.0104,0.0106,0.0107,0.0109,40%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AA,NR,NR,NR,AAA,9,Financials,Oceania,Australia,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,WSTP,Westpac Bkg Corp,9F7335,SUBLT2,USD,MR14,Composite,0.0021,0.0025,0.005,0.0074,0.0103,0.0129,0.016,0.0181,0.0203,0.0205,0.021,22.14%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AA,NR,NR,NR,AAA,9,Financials,Oceania,Australia,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
